ID,significance,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,GOLD_STANDARD,RR_LYRAE
268,11.07931995,212.2790854,51.91665067,97.7043042,61.23871283,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
269,10.16094589,212.2695911,5.355386612,346.7244944,61.43785409,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
270,9.145461082,211.9402284,46.80031392,90.61763733,65.25267099,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
271,9.055747986,211.5771035,9.235007876,351.1079985,64.84628312,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
272,9.122310638,211.413406,-6.448059322,333.7750641,51.92322563,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
273,9.758243561,211.307246,1.881860067,341.0499127,59.17902919,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
274,9.841867447,211.113619,14.91916687,0.908067065,69.08400164,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
275,9.975618362,210.9957412,4.884959165,343.9968028,61.82746226,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
276,9.467354774,210.8949108,4.865772029,343.8003768,61.87074333,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
277,9.245687485,210.8816068,42.06454467,82.99644568,69.03453006,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
278,9.148190498,210.8120621,11.29561784,353.2188194,66.86334266,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
279,9.775548935,210.7603356,55.94414086,103.7345929,58.43487261,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
280,12.28064251,210.6964251,41.89847012,82.8845024,69.24652365,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
281,10.3758955,210.5724827,12.07799269,354.2115474,67.58409924,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
282,9.676074982,210.374606,44.36385248,88.29107877,67.75834226,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
283,10.07060337,210.3719177,-8.531840033,330.8302788,50.50650318,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
284,9.257107735,210.3463009,43.71045427,87.0833293,68.23012233,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
285,9.522150993,210.338873,17.7918901,6.497894148,71.37394337,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
286,9.282917023,210.1747481,69.69410694,114.3400472,46.26156476,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
287,11.58164883,210.138277,6.104744582,344.0538945,63.31597162,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
288,10.70039558,210.0553245,32.43714447,56.67020954,74.182456,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
289,9.528824806,209.9246048,3.085805217,340.0385297,60.94054157,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
290,9.273983955,209.600474,0.348424633,336.6724431,58.76244325,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
291,9.900166512,209.5985653,0.366046474,336.6860479,58.77870421,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
292,10.30426693,209.2168088,23.16094848,21.52999225,74.68403416,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
293,9.534754753,209.1939094,-9.09568083,328.7983494,50.46556602,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
294,9.345560074,209.0382518,5.78451811,341.634096,63.6819675,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
295,9.613789558,209.0166738,63.3053974,111.1316297,52.31690572,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
296,10.68176079,208.875313,-16.96666467,324.172868,43.24717921,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
297,10.41505241,208.8587502,64.89448964,112.2492338,50.88573813,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
298,10.45276642,208.8211436,2.642226006,337.6190748,61.13815559,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
299,11.41942215,208.5935606,13.53657251,353.2947702,69.98016952,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
300,9.661589622,208.5539078,2.000129252,336.4828715,60.71533219,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
301,9.641506195,208.5108435,56.92889761,106.7165209,58.1847661,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
302,9.543432236,208.3799661,19.77767078,8.896728884,73.99604431,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
303,9.465704918,208.2474743,26.27226331,32.86418873,76.23480819,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
304,10.14364052,208.2205012,60.84817602,110.0242217,54.71347058,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
305,9.590155602,208.1401704,8.730147537,343.9301292,66.6046143,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
306,9.151895523,207.5329935,-0.67413932,332.2216705,58.81905632,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
307,9.943453789,207.4102036,7.744118377,341.0393135,66.20986092,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
308,10.61175346,207.3733723,14.75157192,353.3638409,71.67592914,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
309,9.041099548,207.1902666,-0.781654536,331.5343632,58.86965568,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
310,9.040636063,206.9865182,1.025121385,332.7265135,60.58577129,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
311,10.04032993,206.9456561,7.070732857,339.185989,65.89394831,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
312,9.336089134,206.6202669,10.23234498,343.0554517,68.7006839,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
313,9.332732201,206.4891925,7.229664462,338.4418257,66.26725824,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
314,9.54929924,205.993557,39.17570494,83.98840284,73.72490255,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
315,9.025284767,205.9565597,49.59647585,102.2885034,65.37935391,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
316,10.21694374,205.7612046,13.48589644,346.9537235,71.79378934,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
317,9.599079132,205.6864624,4.180141269,333.2557581,63.98871391,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
318,10.23163986,205.6749272,9.51625511,339.8312291,68.63246976,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
319,9.562322617,205.5995874,18.15707036,358.200036,75.22770564,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
320,10.93927383,205.4856066,11.86742703,343.2116624,70.67821371,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
321,10.24041271,205.374433,-5.190332393,325.3222096,55.49012861,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
322,9.192406654,205.2762581,15.69720306,350.6981474,73.76496327,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
323,9.954371452,205.0721058,34.44820566,70.85618365,77.22373643,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
324,9.266387939,204.9687198,58.99150968,111.4727161,57.04612005,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
325,9.700177193,204.5303847,28.02274434,40.56543276,79.62031108,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
326,9.724367142,204.3428321,46.07637364,100.2871509,68.97988385,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
327,12.10652065,204.1643043,-2.587906744,324.8430742,58.34700769,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
328,9.186889648,204.0544316,-5.043020994,323.1966534,56.05677964,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
329,9.216979027,203.9933204,39.28324057,88.39820238,74.71276226,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
330,15.15209961,203.950794,6.08452063,331.5482934,66.45934767,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
331,10.39232349,203.7089909,28.60710971,44.21300159,80.29895723,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
332,9.590221405,203.5881647,13.90924239,342.2109912,73.41593915,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
333,9.73385334,203.5655146,-6.056519944,321.8356259,55.23568112,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
334,9.156589508,203.5529373,48.67553632,104.7243309,66.91280382,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
335,9.236433029,203.5253039,50.01693392,106.1360925,65.69707058,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
336,10.76706886,203.354376,10.70108012,335.9608662,70.83034196,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
337,9.611097336,203.34559,45.79923921,101.6320664,69.55533099,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
338,9.098631859,203.1826839,23.38672553,13.35898519,79.94660243,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
339,9.434063911,203.1610566,22.50663861,8.865776624,79.57567548,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
340,9.097312927,202.8404993,2.442670811,325.7916234,63.52844475,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
341,11.68051624,202.7921764,60.41436799,114.1644771,56.03244657,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
342,9.02720356,202.6635965,-2.691059635,322.0529948,58.71717695,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
343,9.042563438,202.463462,0.028289956,323.3093539,61.37086208,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
344,10.26045036,202.0989551,22.55793468,6.341959835,80.45542362,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
345,10.88192463,202.0551183,-2.663696737,320.9423117,58.91584396,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
346,10.84418678,202.0547473,-2.582941763,320.9848044,58.9935696,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
347,9.52483654,201.9945254,10.16023249,331.5721796,70.97158199,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
348,9.537120819,201.9775871,10.155637,331.5199772,70.97465917,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
349,9.688792229,201.9179614,15.35389973,340.332296,75.52463304,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
350,9.43700695,201.8598288,3.742020887,324.6799244,65.08249209,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
351,9.07574749,201.837012,22.59024261,5.757487544,80.67986387,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
352,10.34998417,201.696814,38.23786114,91.4352585,76.64601973,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
353,10.00161552,201.3539345,32.79048841,72.57057339,80.72049632,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
354,9.334331512,201.2815315,26.22559919,27.99787867,82.42200781,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
355,9.771103859,201.2079602,8.780934311,327.7701495,70.0256143,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
356,9.724890709,201.195468,22.40431576,2.766710458,81.08155847,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
357,10.01820374,200.8456645,16.06779745,338.3704597,76.68808964,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
358,9.986321449,200.8236897,16.07454541,338.3087622,76.70511505,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
359,9.046754837,200.7694624,34.61934557,82.71665473,79.89785519,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
360,10.09164047,200.7082898,32.66288959,73.96225714,81.23401674,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
361,9.645181656,200.613913,4.723245157,322.5625827,66.40559646,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
362,9.391812325,200.5817833,4.716184519,322.4809665,66.40844723,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
363,9.124530792,200.5455001,-8.638094958,315.7653965,53.46584867,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
364,9.180884361,200.4860531,48.48071267,109.444002,67.84083113,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
365,9.956054688,200.4282022,6.055915656,323.1527106,67.73125354,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
366,9.799674034,200.3844114,-16.18270284,313.3777625,46.07765983,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
367,9.072136879,200.2713431,-16.7792676,313.0824607,45.50735214,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
368,10.03412342,200.1943988,21.13621431,352.6536342,81.02019857,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
369,10.34972668,200.1347186,4.271085736,321.1019405,66.11088187,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
370,9.242664337,199.9972366,37.21809117,93.86327889,78.24896122,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
371,9.008759499,199.8275558,52.55803841,113.2311915,64.04207856,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
372,9.315466881,199.6983501,66.7010379,118.7121253,50.20248717,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
373,11.40967464,199.6811369,30.0274446,60.36168874,83.34658234,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
374,11.27591419,199.4740748,9.925674299,324.1168677,71.70073029,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
375,10.54231167,199.2831031,54.95477547,115.1229197,61.78219198,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
376,9.536058426,199.2132689,31.81530903,74.73601796,82.75251395,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
377,9.578515053,198.5865634,51.22969737,114.2614925,65.51116575,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
378,10.0157299,198.2995827,55.05405473,116.3341872,61.79456858,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
379,9.105316162,198.2111101,50.15487263,114.2736581,66.61197656,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
380,10.71133137,198.0738676,39.80704357,105.3951173,76.60261743,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
381,9.550377846,198.0596106,67.44566815,119.8598456,49.55832699,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
382,9.158616066,198.0485653,51.61211,115.2356538,65.20485858,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
383,12.10774326,197.8998181,20.87396909,340.3516468,82.2358522,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
384,9.024630547,197.8243784,7.200474879,317.1395195,69.52256019,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
385,10.57371712,197.7569127,42.13564891,109.2560497,74.46839707,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
386,9.437979698,197.2655436,9.228743301,316.8492639,71.622671,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
387,10.35518265,197.1499323,38.33354187,106.2095884,78.23182355,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
388,9.492012024,197.1449093,53.29382065,117.1582514,63.64184697,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
389,11.04858685,197.1154461,9.477734126,316.5579346,71.89765536,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
390,9.642323494,196.9505831,34.96427158,99.86493106,81.41820303,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
391,10.58419418,196.9352682,20.55537892,333.3420862,82.4451755,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
392,9.801971436,196.8907296,-21.87597577,307.8789044,40.84083328,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
393,9.608044624,196.8791662,50.28916726,116.4472666,66.636155,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
394,10.34302425,196.798975,9.591079623,315.6456725,72.07275554,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
395,12.38819504,196.7626082,7.815350734,314.492584,70.33587107,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
396,12.03550911,196.6818526,12.81890168,317.7235754,75.24978488,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
397,9.790318489,196.555698,89.17025079,122.8713696,27.95626263,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
398,10.89967346,196.5375949,49.62347403,116.7426862,67.32760042,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
399,10.61115932,196.5220311,49.6500364,116.7787103,67.30281855,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
400,10.21238804,196.5170228,54.95167253,118.449195,62.04905929,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
401,10.22854233,196.466595,-3.788477844,309.9101321,58.88763952,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
402,9.648490906,195.9830991,48.19635593,117.1694269,68.79185838,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
403,9.437320709,195.9738362,62.05752652,120.3874788,55.00913857,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
404,9.135892868,195.6008548,26.08640419,10.52171501,87.33680511,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
405,11.17852306,195.4978461,55.48120881,119.7897733,61.58261114,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
406,9.527171135,195.340202,51.37332625,119.169844,65.68238193,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
407,9.721081734,195.2449764,16.94802694,315.6532705,79.58332646,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
408,9.404312134,195.1763498,42.03640741,116.2823234,74.97197547,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
409,9.016476631,195.1720024,5.262065548,309.0954539,68.02304621,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
410,9.253412247,195.1523305,-1.902230457,307.6458022,60.88554681,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
411,9.797879219,195.1044577,60.42092656,120.9150648,56.67214645,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
412,10.21933746,195.0867344,52.9642893,119.8588381,64.11077204,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
413,11.95305824,194.8545871,1.639961637,307.5582535,64.43999995,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
414,9.499230385,194.8196835,18.29668243,314.8947392,80.98577339,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
415,10.97264194,194.6966931,6.477537071,308.096613,69.27555812,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
416,9.320975304,194.4226124,5.177086993,307.0904749,67.99833481,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
417,9.557540894,194.3933063,51.005906,120.5498449,66.09396014,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
418,12.32485294,194.3891368,16.02417185,310.5263113,78.80559493,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
419,9.873177528,194.3399733,46.66364357,119.8975724,70.429703,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
420,9.19320488,194.2263398,17.03685086,310.3532667,79.82972809,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
421,10.01946068,193.5465795,-6.204699698,304.1748541,56.66041492,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
422,9.428055763,193.5158337,40.57998264,120.79025,76.53735032,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
423,9.777848244,193.4991705,46.75796363,121.6277295,70.36380869,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
424,9.663855553,193.4240092,19.22390983,306.8027445,82.07868052,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
425,13.98813152,193.2971654,38.05479075,121.1144304,79.06728265,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
426,11.26573563,193.1881559,68.33495134,122.747736,48.79283089,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
427,9.446019173,193.1221351,17.03248565,304.3643198,79.90131109,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
428,10.35387802,193.0768079,49.80123413,122.5680308,67.32640406,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
429,10.30743504,193.0503193,48.72224344,122.5898371,68.40550193,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
430,9.718128204,192.8825169,-1.881927671,302.9794061,60.98981142,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
431,9.121305466,192.8715103,12.75775604,302.9792089,75.6294992,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
432,9.284233093,192.8611736,-1.877173432,302.9354205,60.99457411,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
433,11.76350784,192.8158545,43.65051524,123.0429153,73.47769958,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
434,9.226304054,192.7760351,5.731159386,302.7043524,68.60275949,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
435,10.02437782,192.7555839,24.86117824,300.5502509,87.73100378,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
436,9.600601196,192.7304896,56.1729146,123.079829,60.95518964,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
437,9.018874168,192.694976,20.24528102,301.6442691,83.11538341,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
438,9.57922554,192.6117106,36.44994462,124.1621132,80.67594041,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
439,11.6650486,192.5675803,25.19815565,295.1371319,88.05220606,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
440,9.295223236,192.4272363,5.035689856,301.7872241,67.90359454,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
441,10.71676636,192.4055703,42.32522486,124.2118485,74.79851511,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
442,9.322125435,192.377872,7.720960212,301.4959212,70.58733632,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
443,11.39458752,192.3734995,46.07536177,123.9700562,71.04897212,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
444,10.02099609,192.3451204,20.74380505,298.6138155,83.59829564,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
445,12.07845974,192.3272954,51.11039632,123.7538624,66.01445869,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
446,9.008134842,192.2466805,51.7813595,123.8406781,65.34256762,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
447,9.108542442,192.1584963,18.59524345,298.4625202,81.44264847,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
448,10.0601244,192.1017134,59.75000434,123.6399643,57.37408089,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
449,9.997504234,191.9855001,-24.01375183,301.9068023,38.85103728,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
450,9.394042969,191.852179,19.96454738,295.3802683,82.77714455,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
451,13.1014719,191.7873189,50.95159489,124.6033539,66.16273721,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
452,9.131957054,191.7195116,26.32673726,250.8847193,88.7042166,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
453,9.177688599,191.5995645,22.5760263,288.5652181,85.30653435,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
454,9.880452156,191.5443703,47.46751281,125.4871729,69.63463197,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
455,10.17756939,191.4283152,16.88753743,295.2699636,79.67402109,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
456,9.325676918,191.4102469,16.37453641,295.5168193,79.16273252,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
457,10.34330559,191.395301,18.70766446,293.5385728,81.47239925,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
458,9.517174721,191.3437766,42.13212512,127.2630438,74.94510306,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
459,11.95099258,191.16718,-6.738483854,299.9182528,56.09364877,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
460,11.60089493,191.0770483,44.41558978,127.2053846,72.65345539,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
461,13.44811916,191.0758871,18.59511335,291.6720991,81.31047764,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
462,9.083200455,191.069231,43.01076426,127.7007421,74.05111842,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
463,9.592300415,191.0065116,17.46372133,292.5073026,80.18511825,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
464,9.203068733,190.9521823,6.800418613,297.4936709,69.59156921,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
465,9.731952667,190.9342541,26.85454118,221.5593019,88.26280295,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
466,9.484291077,190.8047395,59.54402683,124.8731057,57.55323696,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
467,10.00805378,190.6952529,-21.12570823,300.2277249,41.70058067,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
468,9.315954208,190.6812228,14.12300921,293.6169533,76.83691379,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
469,9.141584396,190.5103842,6.110946804,296.4421178,68.8642106,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
470,9.527602196,190.4344621,2.962391361,297.0330035,65.72297821,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
471,11.97813225,190.3891071,27.34872293,206.6354351,87.79257133,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
472,9.283679008,190.3437088,30.84080827,152.9883761,85.68461083,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
473,10.23515987,190.1897958,28.40774365,183.8729086,87.3136166,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
474,9.278589249,189.9502272,1.926657719,296.1290791,64.64458692,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
