,SIGNIFICANCE,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,PMRA,PMDEC,RR_LYRAE,NSTARS,MAG_AVG,MAG_MAX
802,11.29016781,171.9337448,63.76850748,137.4394408,50.93696013,FALSE,TRUE,FALSE,TRUE,FALSE,0.056427149,-0.136931107,FALSE,36,19.85083261,17.383245
803,11.28913212,161.297943,52.85056829,156.5879261,55.2258035,FALSE,TRUE,FALSE,TRUE,FALSE,0.054364315,-0.039299741,FALSE,14,19.3940665,17.520475
804,11.28688717,173.562508,47.61845858,154.1661804,64.55900913,FALSE,TRUE,FALSE,TRUE,FALSE,-0.19480408,-0.338669603,FALSE,7,19.75856786,18.40551
805,11.28674984,148.2265263,55.86374051,158.3421327,47.1237052,FALSE,TRUE,FALSE,TRUE,FALSE,0.056962741,0.051738485,FALSE,11,19.52288218,19.048187
806,11.2838726,181.7704946,1.234385346,278.7485605,62.00542111,FALSE,TRUE,FALSE,TRUE,FALSE,0.35392061,-0.243390514,FALSE,5,19.5517,18.650915
807,11.28179169,353.0755674,-37.33229595,356.5134767,-70.46102636,FALSE,FALSE,TRUE,TRUE,FALSE,0.121287377,0.021108117,FALSE,9,19.04766344,18.08907
808,11.27858734,210.3693921,40.10235509,79.21401058,70.54943458,FALSE,TRUE,FALSE,TRUE,FALSE,-0.065322085,-0.198507215,FALSE,15,19.4023288,17.083725
809,11.27507877,199.4714772,23.54930615,3.463577461,83.03628743,FALSE,TRUE,FALSE,TRUE,FALSE,-0.2341315,-0.420221918,FALSE,9,19.817202,19.194876
810,11.27319527,172.9743548,51.82379207,148.7466215,61.13299156,FALSE,TRUE,FALSE,TRUE,FALSE,0.082254368,-0.137336032,FALSE,10,19.7646201,19.022717
811,11.27139568,190.7457278,20.74873183,285.6443316,83.33483516,FALSE,TRUE,FALSE,TRUE,FALSE,-0.186921017,-0.064065462,FALSE,12,19.60882633,17.701551
812,11.25746918,166.340504,25.10367202,211.782011,66.14643661,FALSE,TRUE,FALSE,TRUE,FALSE,-0.099324803,0.001373061,FALSE,9,19.29396844,18.526054
813,11.25192928,148.7612039,67.78252122,143.5309378,41.59063973,FALSE,TRUE,FALSE,TRUE,FALSE,0.033082684,-0.224139756,FALSE,19,19.78176463,16.917202
814,11.24926281,331.653209,-11.1010573,47.27369542,-48.14561035,FALSE,TRUE,FALSE,TRUE,FALSE,-0.058637943,-0.008002397,FALSE,7,19.12976129,17.80633
815,11.24478245,193.3400041,28.50771374,105.9201913,88.55656063,FALSE,TRUE,FALSE,TRUE,FALSE,-0.124489342,-0.143821063,FALSE,16,19.4565345,18.00248
816,11.24438286,137.8919386,39.9949093,182.2983508,43.19336366,FALSE,TRUE,FALSE,TRUE,FALSE,-0.124371218,-0.058153784,FALSE,12,19.52555558,18.225706
817,11.24348736,159.1347126,27.5459895,204.2318824,60.13249111,FALSE,TRUE,FALSE,TRUE,FALSE,-0.009038061,-0.331824482,FALSE,5,19.6326174,18.326635
818,11.23529911,221.2541482,24.23936125,32.88203692,64.30261768,FALSE,TRUE,FALSE,TRUE,FALSE,0.043437987,0.014449694,FALSE,8,19.39879725,18.63072
819,11.23509979,194.9154806,44.61339634,118.0768212,72.43724727,FALSE,TRUE,FALSE,TRUE,FALSE,-1.669167332,-2.05560486,FALSE,6,20.53833417,20.193342
821,11.23440647,51.60541476,32.36428971,157.168874,-20.01185045,FALSE,TRUE,FALSE,FALSE,TRUE,0.037024979,-0.926763986,FALSE,285,19.32093101,16.109335
822,11.2268343,225.6823256,37.91709216,62.70373293,60.48559529,FALSE,TRUE,FALSE,TRUE,FALSE,-0.136604404,0.080421836,FALSE,6,19.771403,18.763498
824,11.20527458,19.56201945,19.24574739,131.6223165,-43.17314716,FALSE,TRUE,FALSE,TRUE,FALSE,-0.093013125,-0.155383654,FALSE,7,19.90620857,18.744751
825,11.19692993,202.7196399,71.63274115,118.5432235,45.15791973,FALSE,TRUE,FALSE,TRUE,FALSE,-1.399603251,-1.86850287,FALSE,6,19.79662933,18.693535
826,11.19588757,179.1848066,-29.4680737,288.8999633,31.9088965,FALSE,FALSE,FALSE,FALSE,FALSE,-0.640126865,0.469677179,FALSE,29,18.59683428,13.231552
827,11.19422722,154.9569811,56.38282303,155.04346,50.22102594,FALSE,TRUE,FALSE,TRUE,FALSE,-0.066355153,-0.126813145,FALSE,6,18.99028917,18.13352
828,11.19271278,177.1372624,42.55590348,158.5529511,69.95767624,FALSE,TRUE,FALSE,TRUE,FALSE,-0.438156363,-1.016072551,FALSE,7,19.92813329,17.887255
829,11.19192886,148.0239913,59.17269004,154.049611,45.64154514,FALSE,TRUE,FALSE,TRUE,FALSE,0.069669679,0.000823719,FALSE,8,19.47128025,18.925951
830,11.1903677,209.8853654,21.05816811,15.25286216,73.33390168,FALSE,TRUE,FALSE,TRUE,FALSE,-0.046608956,-0.044203687,FALSE,12,19.50410217,18.782183
831,11.18992519,172.8401687,58.15132725,141.7555057,55.95352282,FALSE,TRUE,FALSE,TRUE,FALSE,-0.123329027,-0.172556355,FALSE,14,19.73893157,17.582815
832,11.18333721,214.3718327,14.29676463,4.635667006,66.19857875,FALSE,TRUE,FALSE,TRUE,FALSE,-1.796646546,-3.26018895,FALSE,5,19.7360366,17.722572
833,11.18323517,162.1524897,46.14679666,166.6354141,59.20004655,FALSE,TRUE,FALSE,TRUE,FALSE,-0.796511684,-2.877653841,FALSE,9,19.98762267,18.653442
834,11.18319607,189.035454,43.47460184,132.6641459,73.36342641,FALSE,TRUE,FALSE,TRUE,FALSE,-0.210656346,-0.459767023,FALSE,5,20.285712,19.566826
835,11.1780138,175.2940109,53.43992176,144.4512875,60.65415615,FALSE,TRUE,FALSE,TRUE,FALSE,-0.102064445,-0.052775662,FALSE,8,19.8356545,18.449247
836,11.17690182,136.1119651,68.6817297,145.316033,37.02743058,FALSE,TRUE,FALSE,TRUE,FALSE,0.789047803,-0.356774574,FALSE,51,19.71784982,17.618647
837,11.17446232,216.7077204,28.54903971,42.36297626,68.89855255,FALSE,TRUE,FALSE,TRUE,FALSE,-0.140541059,0.083745173,FALSE,23,19.51265339,17.553093
838,11.17252541,176.7185582,52.42453323,144.0792454,61.97183812,FALSE,TRUE,FALSE,TRUE,FALSE,-0.07605704,0.101307715,FALSE,9,19.37273967,17.535257
839,11.172472,151.9768462,45.80766772,171.8455708,52.74830527,FALSE,TRUE,FALSE,TRUE,FALSE,0.019263749,-0.111157163,FALSE,10,19.4269131,17.93832
840,11.16784382,160.6353388,46.32988644,167.225607,58.1799579,FALSE,TRUE,FALSE,TRUE,FALSE,-0.525144793,-2.475521608,FALSE,7,19.76265943,16.996555
841,11.1676836,170.6571331,50.24203145,153.1951119,61.3451989,FALSE,TRUE,FALSE,TRUE,FALSE,0.168797696,-0.127202163,FALSE,11,20.01203182,18.77276
843,11.15939808,205.4102122,33.75920613,67.51088746,77.3247477,FALSE,TRUE,FALSE,TRUE,FALSE,-0.11711877,-0.103863586,FALSE,5,19.552486,18.143631
844,11.15775967,224.0701128,23.71325914,33.03527605,61.67737321,FALSE,TRUE,FALSE,TRUE,FALSE,0.031212414,0.142817304,FALSE,9,20.02155433,19.211174
845,11.15682411,179.6400962,34.39944421,177.0422771,76.53176924,FALSE,TRUE,FALSE,TRUE,FALSE,0.196751513,-0.022656385,FALSE,7,20.13791686,19.576218
846,11.15587902,208.1609439,25.51712555,29.68080464,76.19960492,FALSE,TRUE,FALSE,TRUE,FALSE,-0.152942453,-0.152823905,FALSE,8,19.33326875,17.596914
847,11.15578747,169.9122473,27.21829752,207.3867357,69.61408121,FALSE,TRUE,FALSE,TRUE,FALSE,-0.227385772,0.076645427,FALSE,7,18.86610643,18.374887
848,11.15574837,170.7059601,49.03429289,154.9634599,62.21737666,FALSE,TRUE,FALSE,TRUE,FALSE,0.020714839,-0.008198198,FALSE,8,19.83722638,18.55617
849,11.15535164,193.6444725,41.46958653,120.5589897,75.64419546,FALSE,TRUE,FALSE,TRUE,FALSE,-0.123481123,-0.01620155,FALSE,9,19.59163822,18.895473
850,11.15527534,56.00380497,-7.202207739,195.0804384,-44.54014501,FALSE,TRUE,FALSE,TRUE,FALSE,0.119373739,-0.337178183,FALSE,11,19.67699764,18.297745
851,11.15399361,57.90057314,12.36963773,176.7590829,-31.10357299,FALSE,TRUE,FALSE,FALSE,TRUE,0.040336894,-1.11687305,FALSE,19,19.51243268,17.928541
852,11.15238476,149.7894297,46.66215148,171.1551345,51.0637441,FALSE,TRUE,FALSE,TRUE,FALSE,-0.022530614,-0.169903539,FALSE,7,19.47783186,19.121637
853,11.15153122,219.4947149,37.62868282,64.78134313,65.29247078,FALSE,TRUE,FALSE,TRUE,FALSE,-0.043656984,0.104654074,FALSE,7,19.23270557,17.832066
854,11.14786816,175.8657734,37.9206901,171.5748316,72.11168309,FALSE,TRUE,FALSE,TRUE,FALSE,-0.050409239,0.033911033,FALSE,13,19.62950246,17.146505
855,11.14781666,352.7941345,-35.66973171,1.400933799,-70.91293497,FALSE,FALSE,TRUE,FALSE,FALSE,-0.124826853,0.053339749,FALSE,12,19.5018865,18.613785
856,11.14155579,127.2848528,44.7509615,175.6272928,35.61815935,FALSE,TRUE,FALSE,TRUE,FALSE,0.31863287,-0.604213388,FALSE,18,19.49114306,17.490622
857,11.13915825,184.2693561,57.7579534,131.7745712,58.77650131,FALSE,TRUE,FALSE,TRUE,FALSE,0.042198764,0.004516912,FALSE,21,20.09283881,18.938906
858,11.13812923,216.5451684,55.20805366,97.97888635,57.08895439,FALSE,TRUE,FALSE,TRUE,FALSE,-0.062496958,-0.107386768,FALSE,7,19.50868871,17.980017
859,11.13565445,241.322848,-7.070210752,4.059244278,31.9742101,FALSE,TRUE,FALSE,FALSE,FALSE,-4.216000122,-4.356793511,FALSE,50,19.00056984,15.465796
860,11.1323967,164.0356807,43.80044916,169.6529413,61.44737159,FALSE,TRUE,FALSE,TRUE,FALSE,-0.070424974,0.073910118,FALSE,6,19.5288075,19.144262
861,11.12923241,200.0917332,38.88800175,97.56026506,76.78004789,FALSE,TRUE,FALSE,TRUE,FALSE,0.413894168,0.187543267,FALSE,9,20.32986978,19.558378
862,11.12834835,170.6139816,46.56293942,159.0995344,63.82832335,FALSE,TRUE,FALSE,TRUE,FALSE,-0.150599621,-0.077464142,FALSE,12,19.58369442,18.552208
863,11.11947918,142.2600867,37.67788519,185.687707,46.53631051,FALSE,TRUE,FALSE,TRUE,FALSE,0.036729506,0.06161521,FALSE,7,19.20198429,16.376835
864,11.11518764,152.279068,6.427605501,233.6508453,46.28098728,FALSE,TRUE,FALSE,TRUE,FALSE,0.086914708,0.037129175,FALSE,15,19.29973167,17.785976
865,11.11463356,126.0193118,48.39571444,171.1014343,34.98590383,FALSE,TRUE,FALSE,TRUE,FALSE,0.597257582,-0.620910382,FALSE,26,19.32330027,17.0458
866,11.11417389,343.5528312,-12.66996629,54.90998994,-59.00319318,FALSE,TRUE,FALSE,TRUE,FALSE,0.288782011,0.089407273,FALSE,9,19.72117156,18.800827
867,11.11351585,212.9753852,20.27662319,16.81702624,70.37865612,FALSE,TRUE,FALSE,TRUE,FALSE,-3.871976655,-3.466115652,FALSE,7,20.01161314,19.119522
868,11.11206818,159.7717053,57.08014311,151.7417359,51.99987863,FALSE,TRUE,FALSE,TRUE,FALSE,0.338298002,-0.189885084,FALSE,8,20.01905075,18.658302
869,11.111516,206.557187,16.85975149,356.7338464,73.69048427,FALSE,TRUE,FALSE,TRUE,FALSE,-0.025099653,-0.201669354,FALSE,13,19.623411,16.858486
870,11.10916138,211.476622,25.37605158,31.14101961,73.22694606,FALSE,TRUE,FALSE,TRUE,FALSE,0.057614226,-0.087875886,TRUE,24,19.64825863,17.837053
871,11.10807991,75.94911473,-14.56126903,214.5253687,-30.29869223,FALSE,TRUE,FALSE,FALSE,FALSE,-0.241026354,0.292370385,FALSE,14,19.73699636,18.208538
872,11.10107613,209.6541386,65.38028763,112.0682843,50.30726642,FALSE,TRUE,FALSE,TRUE,FALSE,-0.063854686,-0.19975696,FALSE,13,19.50749723,17.630915
873,11.09630203,194.3853017,34.8891849,113.7532871,82.13000347,FALSE,TRUE,FALSE,TRUE,FALSE,0.012565084,-0.144977245,FALSE,21,19.85623905,18.161253
874,11.09423447,181.5881145,53.29842545,137.5995448,62.52709229,FALSE,TRUE,FALSE,TRUE,FALSE,0.004003655,0.108340315,FALSE,9,19.746221,19.084093
875,11.09284782,200.6962689,35.3700261,85.79622159,79.38715218,FALSE,TRUE,FALSE,TRUE,FALSE,-0.043515616,-0.102349746,FALSE,5,19.9205486,19.018473
876,11.09087086,58.50601676,-4.531434921,193.7868284,-41.01495278,FALSE,TRUE,FALSE,TRUE,FALSE,1.526580853,-0.21225741,FALSE,10,19.3086246,17.777006
877,11.08872795,136.9791008,57.91954475,158.3518428,40.65434254,FALSE,TRUE,FALSE,TRUE,FALSE,0.038311235,-0.111883954,FALSE,11,19.91269045,18.812996
879,11.08643723,182.1940396,26.67377777,213.2413146,80.48068184,FALSE,TRUE,FALSE,TRUE,FALSE,0.06580341,-0.058880778,FALSE,8,19.76055413,19.198208
880,11.08378315,191.9987798,55.01660591,123.9866899,62.10459515,FALSE,TRUE,FALSE,TRUE,FALSE,-0.181143842,-0.578691556,FALSE,19,20.13463505,19.317322
881,11.07830906,51.73744956,14.94556378,169.5806495,-33.49094633,FALSE,TRUE,FALSE,FALSE,TRUE,0.13439125,-0.682986391,FALSE,10,18.7455555,15.405536
882,11.07557487,47.61114951,-3.493894837,183.5990207,-49.2592765,FALSE,TRUE,FALSE,TRUE,FALSE,-0.0709044,-0.289938234,FALSE,12,19.51448033,17.951704
883,11.07076359,199.6713986,38.70971163,98.45106208,77.09400604,FALSE,TRUE,FALSE,TRUE,FALSE,-0.228848239,0.115096568,FALSE,6,19.69979683,19.048521
884,11.06149673,172.2908331,56.59672712,143.7778144,57.07600025,FALSE,TRUE,FALSE,TRUE,FALSE,0.159195744,0.242350156,FALSE,11,19.76776936,18.496658
885,11.0520649,36.57126228,25.46714514,148.4776855,-32.65690894,FALSE,TRUE,FALSE,TRUE,FALSE,-0.019781485,-1.339546879,FALSE,10,19.6913424,19.043503
886,11.04657364,221.6661651,41.50323554,71.76847739,62.40067879,FALSE,TRUE,FALSE,TRUE,FALSE,0.15313526,0.075528077,FALSE,13,19.75888662,18.233957
887,11.04524136,235.2981406,42.72468527,68.66316255,52.36178075,FALSE,TRUE,FALSE,TRUE,FALSE,-2.2446111,-2.682545741,FALSE,9,19.74602889,18.594727
888,11.04142475,172.5013687,46.44416367,157.3084938,64.87762294,FALSE,TRUE,FALSE,TRUE,FALSE,-0.00353021,-0.253359729,FALSE,12,19.882649,18.65177
889,11.04056835,103.7906648,57.67686023,158.4824164,23.14509372,FALSE,TRUE,FALSE,TRUE,FALSE,0.215303568,-0.479717374,TRUE,4225,19.32022639,14.585833
890,11.0400238,191.5881397,47.52494657,125.3929475,69.57899836,FALSE,TRUE,FALSE,TRUE,FALSE,-0.051231548,0.096641986,FALSE,11,19.953448,18.503412
891,11.03795815,158.1402656,68.32232956,139.9211615,43.94364067,FALSE,TRUE,FALSE,TRUE,FALSE,-0.372555621,-3.639948345,FALSE,11,19.96260545,18.088984
892,11.03690147,175.7789559,3.225901092,265.6429182,61.05027287,FALSE,TRUE,FALSE,TRUE,FALSE,0.029933881,0.032017813,FALSE,12,19.80396617,18.807077
893,11.03575325,196.4356257,35.57814033,103.9716912,81.01720578,FALSE,TRUE,FALSE,TRUE,FALSE,0.044563112,0.013079751,FALSE,17,19.76532694,17.071499
894,11.03278828,54.35822991,-3.062848417,189.0123097,-43.62901164,FALSE,TRUE,FALSE,TRUE,FALSE,2.133330324,-3.048897431,FALSE,7,20.06664371,18.818003
895,11.03274441,225.8773811,34.07224671,54.88145059,60.88046786,FALSE,TRUE,FALSE,TRUE,FALSE,-0.005603927,-0.057049251,FALSE,6,18.95688133,18.216082
896,11.03072357,210.1587051,20.24908814,13.13490143,72.75200186,FALSE,TRUE,FALSE,TRUE,FALSE,-0.04195937,-0.046303595,FALSE,6,19.57048183,18.741924
897,11.03009796,156.3244763,45.79343033,170.2701444,55.63559906,FALSE,TRUE,FALSE,TRUE,FALSE,0.096977494,-0.274442037,FALSE,18,19.58930678,18.089558
898,11.02979183,213.9057684,36.39953641,65.63497453,69.90917798,FALSE,TRUE,FALSE,TRUE,FALSE,-0.06160574,-0.134705146,FALSE,6,19.6420185,19.099089
899,11.02824116,151.9622035,27.85371183,202.069328,53.884557,FALSE,TRUE,FALSE,TRUE,FALSE,-0.100774287,0.014289087,FALSE,12,19.62579842,17.899424
900,11.02548409,187.5936598,47.10897447,133.2525423,69.59494514,FALSE,TRUE,FALSE,TRUE,FALSE,-0.024878764,-0.145335118,FALSE,15,19.89440133,18.778679
901,11.02267933,217.8812439,24.65219633,32.28999878,67.39124612,FALSE,TRUE,FALSE,TRUE,FALSE,0.075913449,-0.088230046,FALSE,7,19.280832,17.272339
903,11.01603127,218.4754658,37.08984262,64.11697475,66.22643554,FALSE,TRUE,FALSE,TRUE,FALSE,-0.282025523,-0.264356754,FALSE,7,19.88221557,19.274206
904,11.01285362,172.9142811,30.64311985,196.8088629,72.21158584,FALSE,TRUE,FALSE,TRUE,FALSE,0.195942866,-0.00308263,FALSE,9,19.45609578,18.258223
905,11.01184368,177.1648531,10.78797041,257.8144123,67.97385939,FALSE,TRUE,FALSE,TRUE,FALSE,-0.021766439,-0.002873896,FALSE,6,18.52426583,17.358435
906,11.01135254,186.4163581,51.69874836,132.3878312,64.95373456,FALSE,TRUE,FALSE,TRUE,FALSE,0.269470627,0.067449075,FALSE,8,19.88611,17.627201
907,11.00778484,345.4931116,-13.72056264,55.13909444,-61.16168731,FALSE,TRUE,FALSE,TRUE,FALSE,0.288272656,-0.11653843,FALSE,9,19.49220467,18.63659
908,11.00442028,316.7329774,14.99996654,63.61357156,-21.16933262,FALSE,TRUE,FALSE,TRUE,FALSE,0.106241401,-0.643992344,TRUE,32,19.45729006,16.230022
909,10.99844074,216.6438153,66.06558896,108.6809316,48.34573483,FALSE,TRUE,FALSE,TRUE,FALSE,-0.046889259,0.085859748,FALSE,10,19.8407067,18.704899
910,10.99752617,139.5492345,52.60178147,164.8964921,43.25203038,FALSE,TRUE,FALSE,TRUE,FALSE,0.125130308,-0.188919535,FALSE,10,19.5867354,17.663382
911,10.99394798,193.0079136,64.76429091,122.8282897,52.36384203,FALSE,TRUE,FALSE,TRUE,FALSE,-0.208246901,0.027619339,FALSE,13,19.695647,18.533184
912,10.99367428,150.3456647,29.22235185,199.4717357,52.66880998,FALSE,TRUE,FALSE,TRUE,FALSE,0.112364697,-0.005580391,FALSE,7,19.84666314,18.456957
913,10.98835087,133.4208722,63.04677511,152.489816,37.70282257,FALSE,TRUE,FALSE,TRUE,FALSE,0.02972334,-0.069203232,FALSE,17,19.93281394,17.9883
914,10.98648739,353.1272683,-37.34254799,356.4323142,-70.4935714,FALSE,FALSE,TRUE,TRUE,FALSE,0.170313099,0.047115334,FALSE,7,18.90613129,18.08907
915,10.98638439,37.9640456,-37.93447671,246.4289903,-66.3420748,FALSE,FALSE,TRUE,TRUE,FALSE,0.257894947,-0.068457685,FALSE,10,20.2610172,19.403858
916,10.98479557,182.1830675,20.83741886,243.4830176,78.40127784,FALSE,TRUE,FALSE,TRUE,FALSE,0.122655972,0.153613913,FALSE,6,18.956574,17.563847
918,10.9836731,147.7533596,11.04741029,224.7377631,44.73960322,FALSE,TRUE,FALSE,TRUE,FALSE,-1.182867054,-3.083115968,FALSE,8,19.95511775,19.280968
919,10.9820509,188.960715,23.69146223,256.3811634,85.08003137,FALSE,TRUE,FALSE,TRUE,FALSE,0.27699368,-0.233106821,FALSE,6,19.7956305,18.77834
920,10.98084259,179.8399623,42.8558106,153.4953821,71.04781362,FALSE,TRUE,FALSE,TRUE,FALSE,-0.056988012,0.090552249,FALSE,21,19.87182967,18.462364
921,10.97994804,202.9071757,19.89667427,356.9063171,78.29649003,FALSE,TRUE,FALSE,TRUE,FALSE,0.194726066,-0.163734897,FALSE,8,19.87513825,18.935009
922,10.97976112,355.2251333,-37.4800558,353.6422902,-71.90357561,FALSE,FALSE,TRUE,TRUE,FALSE,0.036552161,0.136972099,FALSE,7,19.34302071,18.22978
923,10.97889423,208.9526511,66.76142679,113.3066943,49.14636728,FALSE,TRUE,FALSE,TRUE,FALSE,-0.272950206,0.014418565,FALSE,11,19.81710873,18.110243
925,10.97808266,59.03546315,-13.75607175,205.2070667,-44.99294456,FALSE,TRUE,FALSE,TRUE,FALSE,0.440708743,-0.121155578,FALSE,9,19.11158567,16.633926
926,10.97475719,154.6474779,39.3978249,181.8616918,56.07754232,FALSE,TRUE,FALSE,TRUE,FALSE,-0.208309461,-0.052117619,FALSE,19,19.70508874,18.30663
927,10.96862793,188.3837933,49.44895317,130.5227132,67.41460311,FALSE,TRUE,FALSE,TRUE,FALSE,0.011195155,-0.002047071,FALSE,11,19.424703,17.902292
928,10.96455097,356.6381702,-22.94464214,45.26328012,-74.73273872,FALSE,TRUE,FALSE,FALSE,FALSE,-0.555868308,-0.09411999,FALSE,7,20.01579743,18.57597
929,10.96378136,7.68026366,-17.34141785,95.80690798,-79.106002,FALSE,TRUE,FALSE,TRUE,FALSE,-0.050762337,-0.153583078,FALSE,13,19.51621238,18.051434
930,10.96298313,206.8576595,32.46921327,60.04849365,76.74525362,FALSE,TRUE,FALSE,TRUE,FALSE,0.096490319,-0.040532286,FALSE,9,19.66155222,18.885963
931,10.96287727,347.026936,-9.510740604,63.88293124,-59.92674433,FALSE,TRUE,FALSE,TRUE,FALSE,1.905211952,-3.081480643,FALSE,6,19.54870917,18.767344
932,10.95156765,160.6399949,16.76486641,225.3766286,58.48069472,FALSE,TRUE,FALSE,TRUE,FALSE,-0.119827686,-0.127928844,FALSE,10,19.085277,15.991681
933,10.9502058,159.4342409,49.99818402,161.9413787,55.76815386,FALSE,TRUE,FALSE,TRUE,FALSE,-0.999665194,-4.010619115,FALSE,7,19.89631486,18.743284
934,10.94912815,2.905084701,-11.1457079,90.66303121,-71.47771191,FALSE,TRUE,FALSE,TRUE,FALSE,0.001070997,0.024996571,FALSE,7,19.98078871,19.554113
935,10.94846153,216.1108064,42.24941253,77.54299868,65.76515821,FALSE,TRUE,FALSE,TRUE,FALSE,0.044409228,0.123278328,FALSE,13,19.38732354,16.779127
936,10.94701576,189.6039893,36.53371834,138.479117,80.19820127,FALSE,TRUE,FALSE,TRUE,FALSE,0.575586002,0.196101691,FALSE,6,20.36040683,19.57222
937,10.94551277,199.0123247,47.07169561,110.9131352,69.47806019,FALSE,TRUE,FALSE,TRUE,FALSE,-0.008506865,-0.166596869,FALSE,7,19.616176,18.184551
938,10.94245338,221.414876,37.52618833,63.56293313,63.85969251,FALSE,TRUE,FALSE,TRUE,FALSE,-0.084271836,-0.011984234,FALSE,7,19.06444814,18.19648
939,10.94159889,76.0216074,-2.360117505,202.195886,-24.84956811,FALSE,TRUE,FALSE,TRUE,FALSE,-0.030586238,-0.291255685,FALSE,260,19.27768388,15.174419
940,10.93538857,202.5384261,57.68220416,112.9714818,58.69108498,FALSE,TRUE,FALSE,TRUE,FALSE,0.277885864,0.125899447,FALSE,8,19.811749,18.684017
941,10.92656708,177.6242501,45.42613805,152.4901132,68.0460917,FALSE,TRUE,FALSE,TRUE,FALSE,-1.553200874,-2.99915505,FALSE,6,19.82248433,18.748186
942,10.92526627,166.1664578,47.19470837,161.992346,61.02654266,FALSE,TRUE,FALSE,TRUE,FALSE,-0.042792123,-0.233212881,FALSE,9,19.69591633,19.060797
943,10.92485619,141.1205339,-9.969340969,242.1303575,27.63640296,FALSE,TRUE,FALSE,TRUE,FALSE,-1.026358729,0.291451323,FALSE,61,19.54623123,16.217453
945,10.92137909,148.8909955,17.03812657,217.4973277,48.24826882,FALSE,TRUE,FALSE,TRUE,FALSE,0.01494209,0.035154973,FALSE,7,19.18197343,18.077518
946,10.92099285,213.9834365,33.65185539,57.81090706,70.68988505,FALSE,TRUE,FALSE,TRUE,FALSE,-0.053989586,0.189965182,FALSE,8,19.725402,18.196554
947,10.92081833,199.0632035,71.2565235,120.0803314,45.73408627,FALSE,TRUE,FALSE,TRUE,FALSE,0.036204702,-0.123507684,FALSE,8,19.9094045,19.368708
948,10.92057705,205.4328028,39.63662363,86.24323652,73.70455935,FALSE,TRUE,FALSE,TRUE,FALSE,-0.095628434,-0.029138379,FALSE,9,20.241599,19.283855
949,10.92045116,144.9871628,39.5303271,182.90985,48.64924719,FALSE,TRUE,FALSE,TRUE,FALSE,-0.040696562,-0.616444797,FALSE,12,19.32661642,16.571562
950,10.91993523,358.6572143,3.576979067,96.68966375,-56.37262508,FALSE,TRUE,FALSE,TRUE,FALSE,0.463238356,-0.083583745,FALSE,8,19.53929638,18.361471
951,10.91957092,193.2808068,29.07207953,112.2061513,88.0209664,FALSE,TRUE,FALSE,TRUE,FALSE,-0.10363739,0.081492251,FALSE,7,18.97752586,17.671768
952,10.91936684,145.3556222,9.286260481,225.3617675,41.83013908,FALSE,TRUE,FALSE,TRUE,FALSE,0.098383068,-0.020000158,FALSE,7,19.16721929,17.479586
953,10.9189682,153.6210843,53.51445289,159.580653,50.94069613,FALSE,TRUE,FALSE,TRUE,FALSE,-0.098819867,-0.045596926,FALSE,12,19.9263075,19.073378
954,10.91746235,176.5464921,58.82061435,138.1419365,56.33899578,FALSE,TRUE,FALSE,TRUE,FALSE,-0.081750657,0.135440827,FALSE,9,19.99308111,18.24186
955,10.91740608,0.642501747,-21.51387149,57.07094831,-77.54130194,FALSE,TRUE,FALSE,FALSE,FALSE,0.116825943,0.127161552,FALSE,11,19.70714827,18.075493
956,10.91679859,207.2464811,50.54223212,101.7013174,64.14760106,FALSE,TRUE,FALSE,TRUE,FALSE,0.004832515,0.357268438,FALSE,7,20.06764014,18.922804
957,10.91454506,55.97224299,-2.412985111,189.5587777,-41.93768819,FALSE,TRUE,FALSE,TRUE,FALSE,0.435107819,0.053920138,FALSE,10,19.43562,18.199053
958,10.91383934,163.8276284,11.57582355,236.9639321,58.63106302,FALSE,TRUE,FALSE,TRUE,FALSE,-0.278668787,0.053770142,FALSE,9,19.30344722,18.654583
959,10.90813923,152.4823213,29.00891997,200.2192202,54.49448283,FALSE,TRUE,FALSE,TRUE,FALSE,-0.662596335,-0.248147141,FALSE,10,19.7937954,18.75838
960,10.90486813,340.186899,-21.76837392,35.94688618,-59.86514322,FALSE,TRUE,FALSE,FALSE,FALSE,-0.168935852,0.02633485,FALSE,7,19.66162714,18.588871
961,10.90416813,346.1335574,-35.02464135,7.227821931,-65.87519004,FALSE,FALSE,TRUE,FALSE,FALSE,-0.166212318,-0.163904007,FALSE,6,19.10261383,18.289492
962,10.90019226,141.4590721,58.7265219,156.4303847,42.68501232,FALSE,TRUE,FALSE,TRUE,FALSE,-0.231096936,-0.047230054,FALSE,12,19.83183808,17.993467
963,10.89921284,1.949976809,-24.38388947,46.11414959,-79.80251779,FALSE,TRUE,FALSE,FALSE,FALSE,-0.157483928,-0.221111768,FALSE,7,19.959309,19.144629
964,10.89733505,202.7815324,42.15790989,97.14457153,72.92553228,FALSE,TRUE,FALSE,TRUE,FALSE,0.051399155,0.02296349,FALSE,7,19.30229629,18.293808
965,10.89281559,185.7769126,29.12504818,193.5543772,83.44382519,FALSE,TRUE,FALSE,TRUE,FALSE,-0.125042729,-0.026780038,FALSE,8,18.90511937,17.761816
966,10.88729191,232.2551912,38.96634159,63.00153109,55.2352698,FALSE,TRUE,FALSE,TRUE,FALSE,-0.007013774,-0.008131316,FALSE,8,19.50755743,18.471382
